"LEAR.1"	"LEAR.2"	"LEAR.3"	"LEAR.4"	"LEAR.5"	"LEAR.6"	"DOXY.1"	"DOXY.2"	"DOXY.3"	"DOXY.4"	"DOXY.5"	"DOXY.6"	"CONTR.1"	"CONTR.2"	"CONTR.3"	"CONTR.4"	"CONTR.5"	"FUNCTION"
"Gene.271"	8.28775345716656	8.38717528740916	7.72970908266776	8.52032617103622	8.30428490700738	8.03372308601016	8.33685721492438	8.28150631573149	7.95596546774781	8.56612731838663	8.51466232491656	8.82881060613151	8.50365432990506	8.09718529965519	8.29424825409932	8.74012885272647	8.14179007395628	0
"Gene.272"	5.27091227709094	5.56820179128478	4.75446341987844	5.09828644807001	5.00524349633985	5.55024347822512	5.28858586834174	5.50431145962705	5.32142024921626	5.45980301281342	5.3558052066956	5.71681767754386	5.25173921891174	5.31879706192416	4.83062348513898	5.42803728254838	4.97829208740623	0
"Gene.273"	7.04594755902788	6.94531203996161	7.01828700664281	6.79625893043118	7.04657275492326	7.22720772645556	7.05363710530768	7.04419299678548	7.44108234905597	7.27404620228974	7.23246525555587	7.27207204076123	6.79844567176372	6.75069334167264	6.73083339211588	7.08067587476913	7.07949554159341	0
"Gene.274"	8.66633490414937	9.39523810912751	9.24522776167938	9.02869570973736	9.20757010749073	9.56513207263888	9.53352993539702	8.71135460726209	8.47717055676468	8.4434256203358	8.8016897364218	8.96590576992026	9.16253954676899	8.40769759205973	9.4456049229262	8.24812523559455	9.1247636059531	0
"Gene.275"	8.42358958879849	8.12303214294103	8.57626549383927	7.71790262972113	8.22913946321867	7.78430445996861	8.1918031620932	8.62941578676904	8.13145991763138	8.41977608165717	7.99608273287403	8.67708012794785	7.95348183855523	7.697377397123	7.83066112417336	7.96179644130441	8.28013818210209	0
"Gene.276"	7.9729840576201	7.43502483213497	7.9859100451835	7.06406433777809	7.49518637351042	7.39820181299746	7.9917923308589	7.7190263385922	7.51148720046244	7.8222076710297	8.22298460786122	7.62025921016561	7.82579929258202	7.46649309358747	7.30144185142416	7.42970191538451	7.59164577211034	0
"Gene.277"	6.89089505398145	6.40668737635355	7.19428997393491	6.2681981720585	7.00845498761233	6.88031717477947	6.37673645565496	6.6426237467209	7.04616929122948	6.6187174456906	6.62532759168581	6.52191431773662	7.60471821325684	6.7520244922943	6.86914026742371	6.8897653067444	6.97934667979734	0
"Gene.278"	5.73110493462439	5.52802389682762	5.80861877261774	5.51684810570448	5.30964484382968	5.50184120456392	5.58075643432771	5.23242821701758	5.41709998374985	5.62213715646703	5.25878522827437	5.41554408948096	5.04950264700464	5.2862807903713	5.75102226457128	5.47602622768666	5.37445478901158	0
"Gene.279"	10.5875210300146	10.2329383237067	10.2804768188159	10.4882400504021	10.0435227885015	10.91668952848	10.5792523642882	10.5115058766874	10.6427705394373	10.1258216388437	10.4556974992852	10.8999998549974	10.5120976108259	10.6406975106097	10.3432856938964	10.0055902874033	10.1420357520207	0
"Gene.280"	5.83277200383499	5.39594190374256	5.2189349211387	5.1904258169979	5.85818176014728	5.94978910177521	6.35017305692743	5.46314951099716	6.17112506532597	5.60347975157056	6.0346119046886	5.74242003042706	6.10421129331733	5.86920048760574	6.3429197305883	6.24438336423173	5.6285298665115	0
"Gene.281"	7.19294291103361	6.87804713130411	7.72569846219463	7.24594946145485	7.33946863594382	7.27669167591997	7.37443801518938	7.43717836110426	7.9432107222428	7.7041395293693	7.49744933759505	7.43907207105977	7.31998873629027	7.64209706817934	7.1031187128105	7.46026361900765	7.11975215268041	0
"Gene.282"	7.23028713864449	7.18851852452883	6.53282845034819	6.92959362072957	7.68231615795048	7.19180427412113	6.77762618889395	6.8856012117572	7.36846342569606	6.44316259544528	7.244359515121	6.52273876812969	6.82862969929177	6.73723730901882	6.84506101877006	6.94086991194029	6.98005958542181	0
"Gene.283"	3.01073573798693	2.54358668138213	2.89535717656273	3.12925548665207	2.42827110108168	2.86093684599143	2.54751515288289	2.5830624851562	2.45381150756864	3.03488446237644	2.75670495279535	2.45372889709667	2.97614100926914	2.88028967822027	2.67102016131726	2.62933044109563	2.66800352781346	0
"Gene.284"	6.06548358761071	5.64952589848817	5.92377614270602	5.52103670262467	5.60641802776088	5.9086436058773	5.92118953802991	6.21073499124719	6.18456324670285	5.80666064378678	5.48982303522829	5.44596815135839	5.79734937129315	5.41168477538644	6.48585203475337	5.50223779005641	5.87558006779372	0
"Gene.285"	6.88700308786693	6.41256299482172	7.55369859332434	6.73089114752116	7.15724549011668	7.31707973985292	7.00266705897238	6.95140322084965	7.32885526296577	6.88193115295945	7.61259006766479	7.07042783951162	7.50874250152486	6.90181037004495	7.44468195708039	7.04837946589438	7.06028958349625	0
"Gene.286"	12.8413914883858	12.9227154791339	12.8008545238152	12.5326529603179	12.9631219455548	12.9521738720157	12.6332659493842	12.9844129695954	12.8947518295469	12.3464360746655	13.392829760626	13.1234952051507	12.7503745368558	12.8667869808285	12.9608626530378	12.9371351779557	13.1444844929749	0
"Gene.287"	13.3500308768639	13.1336475372076	13.943954985204	13.5368090650063	14.3065765612091	13.4462753292899	13.5827989110078	13.5055961512057	13.6437075037487	13.6488624223598	13.119219613827	13.755270032105	13.3345768892138	13.4969270107954	13.7778486077782	13.6016461803571	13.1985522443361	0
"Gene.288"	10.4965143092959	10.3127133166765	10.2773793587855	10.9555185695802	10.363081053027	10.1327601259814	10.6203989043889	10.3011476772109	10.0802976044765	10.7765996722258	10.2834023697923	10.6966895798031	10.1822270016555	10.6521722687312	10.1672271562205	10.6290764897695	10.7044083884672	0
"Gene.289"	12.2289975601539	11.9975068666266	12.4009046239088	12.4297364585866	12.2523815291883	12.7170474950296	12.0347025203754	12.2486400181218	12.1469816580877	12.2200139187192	12.0579913791309	11.9992897409828	12.3061138572629	12.4996790600266	11.9182436534927	11.9776191792585	12.2362777973051	0
"Gene.290"	6.35939225151245	7.19974981407357	6.71616468093928	7.16960153100688	6.06029840771195	6.60636707004741	6.70539204104176	7.06740410619445	6.79064256786457	6.87560087768994	6.32010469543475	7.067735464212	6.90815106721278	6.68383458757625	6.60314019361608	6.19648398230774	6.1865582449903	0
"Gene.291"	10.2221065661869	11.268745476602	10.8383577752852	10.8772144275101	10.9892299704684	10.8874000627041	10.4214529960049	10.5819296577995	10.4932066310711	10.300375570351	10.3760220508985	10.8697048247053	11.0462387046589	10.9653540894323	10.7699754289234	10.5659670056674	10.6987787323659	0
"Gene.292"	7.89434727278298	7.93405913914717	7.59445814526388	8.1212118065713	7.98916757566378	8.1595676236952	8.38110303316869	7.84810116227744	8.09875418937707	7.96534709682392	7.9709098042243	7.91625111693162	8.16289679333808	7.67917030909005	8.49705160286512	8.13297948812539	8.15762633469923	0
"Gene.293"	7.70022857989708	7.70323614854258	8.04565453078706	8.40651127222343	8.29900448582941	7.57613393030401	8.45388391897717	8.14791502268441	7.80655426744296	7.52232841522679	7.78825923579325	8.39951607822651	8.17892661013259	8.31006196696369	8.08473092971242	7.95504643535967	8.02767935734516	0
"Gene.294"	12.0233064303898	12.4440434885256	12.3751898178141	11.9376334766473	12.0234959099197	12.4738898596337	12.0452842541338	11.8215377202179	11.9169991992847	12.0546352789966	12.119190048669	11.7167771041218	11.5754358938698	11.4425074889531	11.2403627625046	11.6870867344261	11.8789067069404	0
"Gene.295"	8.35060581007144	8.27709964541623	7.89228711847443	7.57137030214709	7.65560017646571	8.2585992283212	8.12474589051443	7.46366509438566	7.95323465468808	7.94390962306318	7.69798294172605	7.79368788125204	7.89572348198791	8.03538614465373	7.77492296614464	7.57823019252185	7.74926303645383	0
"Gene.296"	11.8660028068399	11.7238505101799	11.5755200939547	11.5137437773796	11.7707336280797	11.7124293955185	11.3546095834244	12.0626828256939	11.3985799701986	11.4036437507526	11.2560955206751	11.2939563715209	11.3469825896231	11.4441504159569	11.3492208882946	11.3304646033832	11.8080556805332	0
"Gene.297"	5.49703491287206	5.35177300159328	5.22528308654664	5.19140701061561	5.01800064739784	5.33707758821505	5.83225967160946	5.61175714202248	5.06023736333611	5.4142994113082	5.60706238752881	5.76343581271717	5.20333570924797	5.07074137854645	5.90967312666548	5.7735728358642	5.55464658145265	0
"Gene.298"	9.88876921485638	10.3266249839988	9.99270010539709	9.95010206687126	9.57304360436283	10.051085122777	10.3492363714563	9.73467304575303	10.1827296826547	9.67810865856131	9.80381187386561	9.92717671928467	9.90952506826489	9.64722748092289	9.78556623988435	10.2627772172411	10.0446147234761	0
"Gene.299"	6.76449595337258	6.9850123105441	6.97132440343842	6.73332678572528	6.27943648519709	6.72999795840532	6.70195372039323	6.99599599626845	6.8381052109335	6.65165656130252	6.49349488908195	6.90700990253997	6.99021999870076	7.17058460872017	6.76490492884352	6.42044953450231	6.82294710005521	0
"Gene.300"	12.78805817378	12.89209030519	13.0004872844719	12.8330994906235	12.6277795291924	12.7078076922992	13.0735905878115	12.9744791743054	13.0544461851748	13.5096408658457	12.7127472096233	13.4255857351284	12.8443436757805	13.1397107990075	12.5685039687922	13.1300999363128	13.0022700022385	0
"Gene.301"	3.19633279266692	3.48091417692911	3.21707317937274	3.40265290533128	3.41577612418477	3.37829000788783	3.85289100890552	3.09939223558832	2.81806905617776	3.49037415225475	3.7864450959149	2.95248618642801	2.96953005342881	4.05145673237796	3.18132118996286	3.29227553446744	3.52397461374773	0
"Gene.302"	6.44683770657455	6.74859812389037	6.80252118982542	6.99889271762581	6.85226095665139	6.66192098174128	6.48069756450352	7.11438031174749	6.45938846317579	6.62794725208769	7.51491227876632	7.00123559026993	6.54232031217508	6.4056141886238	6.33301469140123	6.52844286499064	6.79779781400382	0
"Gene.303"	13.3676145597887	13.6704060902598	12.5273311742005	13.3358296010099	13.2035447938943	13.6119657419353	13.8899253735731	13.8006995515015	13.7851951573432	13.2787811089506	13.1885145616106	13.1296953377918	13.2951120370508	13.7644446790463	12.8330531222689	13.3885984332769	13.4913917240149	0
"Gene.304"	7.5069746930131	8.26098624645903	7.83362463429503	7.77562875663218	8.35116139169321	8.12454664999	7.91652698168382	8.38026081105861	7.77476353651425	8.10223786974938	8.14881154886875	8.61289352159462	8.10050797325571	8.45151941098248	7.97229286701886	8.67634346793134	8.11580629559029	0
"Gene.305"	4.43043074470812	4.62699987905187	4.08198709392622	4.3097922210259	4.31550693803566	4.78561369556403	4.82226077331329	4.15067959864303	4.39177179181566	4.78172896572953	4.40506126316636	4.78834003663095	4.48324563305878	4.92898608737807	4.24249679188456	4.66544990692889	4.86029994388886	0
"Gene.306"	10.0200944487302	10.0370631818197	9.67864380771376	10.1373972957957	9.81045424183344	9.99227233988926	10.161552255368	9.83101468649127	9.84053134050566	10.133483516923	10.3102639929263	10.262482203189	9.7105543696697	9.65233416885215	10.3149867453492	10.3138669556037	9.9039108082029	0
"Gene.307"	8.38741195639566	8.66671552336181	8.21696225925682	8.31787181239197	9.0933830165521	8.58637802423695	8.31613478076952	8.45699038821887	9.01504887885174	8.68898714735766	8.66347435618464	8.35067022012247	8.81011794817966	8.64170861580555	8.44931539832251	8.12507525819026	8.31369444798878	0
"Gene.308"	11.9207578225968	11.8851697315	12.1166433689844	12.3696328104165	12.0255580439443	12.1809134099344	12.4355371815746	12.2548862098773	11.8140997997106	11.7635240048264	12.1379611150433	11.5703409238356	11.9202661166626	12.241317964756	11.9773071478839	12.1909448690447	11.7983095100049	0
"Gene.309"	8.33951641932754	8.00617160830772	8.54842208678014	8.28568136356313	8.15596882799204	8.12839161323153	7.97842505736978	8.25690921711205	8.05981625267201	8.25764526278827	8.11456194906522	8.06795951113798	8.09405617289371	7.85777839845827	7.95001288090879	8.22946956012565	7.77413993708066	0
"Gene.310"	9.48171997576143	9.96344593574405	9.78949349690867	9.83771588761397	9.1559235761974	9.78181275109894	9.12786036016322	9.74326614007865	9.60425925575454	9.7720676573857	10.0837971845218	9.84220413931412	9.66445224284497	9.69782620526474	9.94907836130903	9.5700851241736	9.60397430160449	0
"Gene.311"	5.30554243882698	5.12689024259226	4.96274892477384	4.99097004940246	4.90558018115389	5.1718861959299	5.01622914497941	5.67584289903101	4.83443687608061	5.49555807232943	5.25492449919139	4.90339390892838	4.59140585699453	4.25964839866945	4.67672768369847	4.9348868056182	4.8762812737659	0
"Gene.312"	7.62868003748034	7.23725604569673	7.24913464384524	7.71300752373713	7.56829848375763	7.46450833573315	6.98837924146805	7.40249654065937	7.8390576030751	7.4546196936851	7.52731352453565	7.61976496739666	7.25779613195698	8.02044463175138	8.17104003396983	7.59402228830904	8.47505068379692	0
"Gene.313"	7.58445374132035	7.07660325784898	7.90720482956091	7.19438853944293	7.24716280325798	7.07867852215127	7.34191329227642	7.45302261395723	7.28167881770942	7.32656667236611	7.22654660834505	6.97367824519241	7.2083884256746	7.17439407874061	7.58647492711243	7.25335605519482	7.27235048030558	0
"Gene.314"	10.3067178322167	10.3035037696173	9.83107445083662	10.4792296887885	9.64953641555874	9.98589243428553	10.2263822392972	10.1142362204561	10.0961934496697	10.339893247893	10.2549880670867	10.4863937902018	10.303639614518	10.0307165329398	10.3224917906044	9.88924359605556	10.0660458733953	0
"Gene.315"	3.78394565705786	3.40318671182113	4.42661135735641	3.98830004640551	4.23799399192312	4.06695690023701	4.12994596381975	4.27482513245636	4.30316264405196	4.87861811665509	4.60841672488221	3.71234597105473	3.86987837972341	3.62285652102151	4.14505481447727	3.93578669948456	4.29107935674244	0
"Gene.316"	5.98049834004331	5.91994295227728	5.40812879549962	5.63684355293837	6.31404165577118	5.85975200907895	6.27536705576318	5.8382983909049	5.84607666501712	5.74839589651832	5.86338879823422	5.63129964001473	5.34071513295394	5.1521771141039	6.37347348033278	5.39361028300496	5.89203091368928	0
"Gene.317"	4.70157322271437	4.62677335760301	4.73106916551719	4.22227022430379	5.15725732359613	4.78907594043507	5.02376112393238	4.60155662462427	4.88372711072578	4.24115688508694	4.79139130560246	4.38763113859789	4.72908195826536	3.96226441491187	4.9649656780563	5.05574432307427	4.68658590430056	0
"Gene.318"	3.87949220064877	3.52877540640235	4.61755859048901	3.64718862739206	4.55139788710982	3.62679948272805	3.95975337275526	4.26042407414107	4.01624181011902	3.84091287386099	3.90169412443433	3.80208886906043	3.56413246899816	4.46783783436021	3.49645407936751	3.89555706954646	3.48906194318178	0
"Gene.319"	6.46372882076771	5.79488551869759	6.11100895954815	7.12204049772099	6.25841006512948	6.15059334853908	6.50155720195303	6.28948546230972	6.32460048523407	6.64445208568667	5.74889682527189	6.48409206935466	6.30488046906137	6.60910281472355	5.94125976549388	6.90510546395631	6.83895789156922	0
"Gene.320"	12.1088754949642	11.9703355977602	12.6407734149594	12.0860655428937	12.0717074141002	12.5534966729462	12.2070730248143	11.9399273594688	12.4051868007013	12.4832025075249	11.7376879181557	12.4837027789858	12.231626711031	12.0452910251005	11.9750568912674	12.1940086420896	12.016150081134	0
"Gene.321"	11.9276246418343	11.4692052461002	11.9182401526611	11.4708994631654	11.5267391650346	11.4023366222077	11.7647422031955	11.4854922588505	12.1425174555103	11.3782040868363	11.7207781470156	12.3399059172564	11.6545288713124	11.9707707215763	11.788490977817	11.3384960703008	12.1014453782324	0
"Gene.322"	7.63547668586515	7.38455559919999	7.69190502768574	7.31944810632064	6.89799321444539	7.59249498908895	7.06475733389645	7.43452030542533	7.73053525870659	7.56008927579256	7.23325067553283	7.40032465423769	7.56170237078455	7.55034973381456	7.92769328894292	7.36604231867637	7.00343177618463	0
"Gene.323"	7.02460746589317	6.92884405526654	7.2551616951196	7.14305281429989	7.21734593301291	7.2690218109756	7.26794914381968	7.53333926922152	6.76014326991743	6.98857525091248	6.46789075782605	7.17892714777846	7.0941496243165	7.05398069901059	6.71352803058906	7.01433928362387	6.86804927225048	0
"Gene.324"	4.71937622340037	4.79181203450987	4.87572646142163	5.02531103694164	4.52364046657753	4.31782810059087	4.51352702882191	4.33940010535134	4.48526830144378	4.35531885596534	4.97199107573508	4.44096722267821	4.80644720570435	4.93088536035135	4.41845595372981	4.64518076763005	4.80797412185352	0
"Gene.325"	2.31164673223359	3.10774314940282	2.52984555651726	1.94370783341618	2.59913314084071	2.20473613499031	1.85035686155756	1.92562996039474	2.53953489029562	2.21663851749551	2.33032767508462	2.24266203950739	3.03471987038853	2.29871653761024	2.36072634730792	1.66648905519458	2.79055337888534	0
"Gene.326"	6.229656818238	6.02183324827111	6.06505426177428	6.66511994801007	5.84325615746506	6.08075263558645	6.05394456945572	6.00735207639755	6.00554389553802	6.59880390619816	6.19378544185341	5.94555750229334	5.98014703887988	5.46975981675611	6.19959428552783	6.51107444372348	6.03429596839522	0
"Gene.327"	13.0981862208079	13.0091803529811	12.7938677083881	12.6091093166682	13.4776109204334	12.9447236255703	12.5667594049726	13.2576284656103	13.0030110406467	12.6765151438291	13.3605153640455	12.3968189895975	12.8168116592685	12.5096517091549	13.3632195149061	12.2437876696511	12.9807376600145	0
"Gene.328"	0.685401104311666	0.751268057266369	0.486455497695864	0.0836398563076777	0.457458617524307	0.738748794429216	0.276575011931666	0.240739824033386	0.0781654821156027	0.830656538504368	0.310619320134921	0.441891779199796	0.448102909898399	0.200342594872047	0.918026594997712	0.553185786480965	0.382316212853365	0
"Gene.329"	6.35756410569169	5.24707240854278	5.58886519320952	4.90812834539513	5.59043881139301	5.35239499075849	5.84554838876115	6.02581816564838	5.29047065707605	5.07598609068947	5.72333153191252	6.24291116483022	5.57825804864065	5.58069599141371	5.36230084595194	5.94048403268447	5.86251679722355	0
"Gene.330"	12.8975787741982	13.0678019406893	13.3476461393347	13.1106249121694	13.4803722336234	13.1686926667918	13.8405989009109	13.9295615476553	13.5364634526775	12.667604295613	13.2715447201728	13.0374383082172	13.1156033496847	13.6793162560452	13.165481427816	12.9779213701605	13.2085488657911	0
"Gene.331"	5.80100111093126	5.4816453992041	5.63429621817788	5.38163538041728	5.44866050575985	5.75224611935171	5.22511269697735	5.5580717255323	5.53115525662543	5.60181297144597	5.40940722378027	5.33508375577049	5.96856832288004	5.62165941969249	5.86307512730457	5.79782698869148	5.71640770100412	0
"Gene.332"	3.13570280671483	3.78601894388062	3.13161231929188	3.69531793994533	3.22209167319261	3.2598245602917	2.95483433844815	2.98750474504807	3.05445392628239	3.63352561986418	3.22023687738004	3.5158009314715	3.31232631329714	3.12386691234553	3.03855263665748	3.34718419119607	3.21506894301778	0
"Gene.333"	7.23945276638862	6.79879778037402	6.84880505716775	6.80737022425411	6.52573752031337	6.95580362430004	7.19511479298453	6.81338274837044	7.41157029644556	7.24787340866531	6.76470404061992	6.76435447470052	6.84380352509481	7.45355736221951	7.33361104416671	6.83123172034237	6.54000242365723	0
"Gene.334"	5.67531600512574	4.54174723150224	5.83258047730242	5.80113356973389	6.29194377467961	5.5890004178813	5.47950119605173	5.15431559847215	5.6075334484819	5.73447710020327	5.5209230394908	4.60264857053833	5.20952848228068	5.517183516598	5.30098139263853	5.71795361591901	5.48686252007183	0
"Gene.335"	12.7300632545754	12.5719012748517	13.0299383036987	12.4907611055939	13.0105061467822	12.7695935894255	12.6045716233288	12.5265619260555	13.1475269382407	12.3797899131356	13.3439941904131	12.8182275640527	13.0535151272155	12.6248728419914	12.5584844265837	12.9414863251251	12.2985222638713	0
"Gene.336"	8.24169038990952	7.73509264359559	8.97754085378198	8.36239762141329	8.0012985786702	7.79824351386941	8.10536633290153	8.02459506743447	8.47528500799557	7.7950615622063	8.06005297348194	8.07338730868147	8.71783111390239	7.81697914232848	8.42988938770864	7.74693631229356	8.01132221804167	0
"Gene.337"	8.17008761907758	7.68515203513176	7.15244931389875	7.72222972975716	7.65885556766038	8.05558532993807	7.89324228562288	8.27108531475308	7.96311469923009	8.04267332893977	8.05729402487455	8.3535726022727	7.54055033364982	7.70067990952853	7.99567180806666	7.7799793359369	8.26246193065272	0
"Gene.338"	3.35547558040154	3.68447209045954	3.2680801106082	3.08548694273891	3.18535672786377	3.06102400951219	3.40299784366353	3.38356930727687	2.90235919779651	3.51379035797536	3.76604832794534	2.74557156158596	2.91502255485287	3.46105056438637	3.02689471449843	3.38353084816994	3.82997014085878	0
"Gene.339"	8.20764591137453	7.79985080288408	8.36308052464944	7.56020889161673	8.53631373195912	7.49165808360203	8.12632425799523	8.01163454839433	7.96618794443087	7.46388498339528	7.61115512877008	7.56831803565474	7.67961761183394	7.97741116173463	8.10011061803629	8.02286352994542	7.93949186445854	0
"Gene.340"	9.95358513080845	9.68062626346105	9.15304181097842	9.28288000039816	9.96609776993442	9.80940904901765	9.472488093895	9.44748959671973	9.21933236736143	9.38883955427771	9.98180099265035	9.15906694765776	9.11850595187209	9.25960942977297	9.47157097029443	8.99786632498807	9.58476690325181	0
"Gene.341"	4.95958593349191	4.7798114352248	5.1598803994161	5.00376051922731	5.20964171551801	5.1363516887848	5.2666637128367	4.72234641278803	4.72943973833338	5.33671753636051	5.31238002618453	5.84167393858007	5.33868883597349	5.26027551119518	5.76484527774725	5.24113017482283	5.13724163295108	0
"Gene.342"	7.73793674057797	7.77428966492584	7.47002473454856	7.63189840520765	7.6455597698354	7.77136366702609	7.32861920976362	7.52986983149658	8.07094871610004	7.72607064299062	7.84614000367677	7.10519663221446	7.67764408428976	7.71381216863326	7.07579130163441	7.51732644439646	7.73374127518965	0
"Gene.343"	8.87952861360647	9.79293894394518	8.82175128842434	9.1440880387083	8.80410528736093	9.29851235246469	8.64834119732144	9.48892487546621	8.62173352481567	9.38389783878049	9.09570547070848	9.25753158154759	9.25927976977189	9.4916780190955	8.88717190925738	8.68471267334866	8.68434497471854	0
"Gene.344"	8.15663774129607	8.56337466520483	8.43421335582335	8.68627972994354	8.29097880168471	8.82196115726277	8.45058596568662	7.93749914023553	8.14262070997413	8.59033535594076	8.24095983146422	8.27143698850173	8.75428109884088	8.56058536876969	8.31564166898385	8.23722924070193	8.54426720611182	0
"Gene.345"	10.4960386682686	10.5462664133666	10.3675199221977	10.0622965783457	10.4865594316264	10.5463642357773	10.8402131072876	10.5507973487752	10.1254550812891	9.59508606507485	10.1724149299091	10.2836130307722	10.0205867822806	10.0533067419786	9.6969111291721	10.4522195035971	10.5201498368527	0
"Gene.346"	4.54988728829133	4.67540406200803	4.93093595298322	4.6831837400625	5.35201987095892	4.47591153756306	4.6125253888487	4.56529748518574	4.30786093720126	4.77584381230266	4.99595106780652	4.82140657154453	5.48370248392216	4.94939352072777	4.09671426100036	4.68344396178257	4.7424041647815	0
"Gene.347"	7.31800166209821	7.08910839114945	7.6979310974166	7.51081678511088	7.86134617165324	7.31670317745774	6.94186402408407	7.92943114445223	7.13209001384571	8.00913355705841	6.75876432131364	7.62744917815574	7.33205063472356	7.74670685166382	7.58436962179725	7.22036335053017	7.27283554024239	0
"Gene.348"	16.8091038641304	17.4402046773101	17.7683320757739	17.121005010945	17.3653269350297	17.3890221235979	17.3515673219542	17.2560141043659	17.4551309620996	17.9217183092036	17.684020918382	17.6023429334936	17.4509481859749	17.5278933771762	17.712628370935	17.5286007506607	17.080331414168	0
"Gene.349"	8.98799001764809	8.7370977191778	8.65346126981094	8.88730766859259	8.68947715829285	8.68916681511152	8.70494830617254	9.00114629267898	8.54840965053192	9.11428474059467	8.83756600838029	8.59803846331313	8.21634852478762	9.10722170021688	8.71100155369855	8.11868140269485	8.75946709059338	0
"Gene.350"	11.9374057454257	11.5924550066907	11.9686787432672	11.9439259392943	12.5670314734005	12.0204726168621	12.2681069076926	12.0689643568537	11.9645512212801	12.1254629282652	11.7710356299191	12.2606485233763	13.0324620081271	11.4558708377164	12.7042253071775	12.4416633284975	12.5175886255348	0
"Gene.351"	6.75996089999335	6.52367957695576	6.77242881959603	7.10362340623705	7.09255890507054	6.86773323839515	6.70731576697227	7.27058649010405	7.60031155055915	6.78373378117189	6.45071094263398	6.12889640682861	6.22592998431552	6.53611535670039	6.80877539043839	6.29088824062658	6.94706822102109	0
"Gene.352"	6.56578663150138	6.59865587248488	6.54712314702473	6.39859380880228	6.24755849565095	6.25158944110027	6.89951126556261	6.33752408779823	6.46707066252332	6.53777100859098	6.7392587249838	6.60146469049695	6.52543901328394	6.24984504882144	6.59673679992179	6.8520188400563	6.06130890103427	0
"Gene.353"	7.76531292533491	8.03826845633143	8.15136879788498	7.9476044345863	8.16778111596637	7.7990578304863	8.27316680662486	7.68971033888338	7.66617723016019	8.31052491485523	7.76782066492745	8.18134041809943	8.58456110282545	8.2161806585545	8.20515024345734	8.63396473056544	8.59594511774976	0
"Gene.354"	9.02109260680373	10.0160638274096	9.11936183719545	9.39746059668125	9.35475351294542	8.99152200000707	8.72994688959626	9.05086836229158	9.39065528940683	9.62020508902538	9.58969492102308	9.33502872733889	9.28231952475755	8.9514211349132	9.65696937327161	9.19492687090424	9.13649603106148	0
"Gene.355"	11.7146947253004	11.2048059515609	11.1265045082211	12.135983939454	11.0883220614299	11.3480379444101	11.5046974389576	11.7527281030487	11.5632195367029	11.4434869872151	11.6896920707043	11.5199149982349	11.928852877499	11.4499979030149	11.6589361385207	11.8387488831965	11.3321386663914	0
"Gene.356"	3.10379169368017	3.61850991204175	3.91954815564035	3.50741492639133	3.70894238495457	3.38275982998353	3.65935744671547	3.44798029668548	4.03438145202181	3.56435258232282	3.36522931520507	3.76415229971359	3.6416749617046	3.62012362221237	3.21837878657805	3.60822733834779	2.98213158628047	0
"Gene.357"	7.78371165137892	7.57261860223442	7.03997783281679	7.1168870869698	7.32025034350123	7.45698909755188	7.12026600406287	7.4428716193346	7.24817618293811	7.33477492149422	6.77322584958655	7.52392498663435	7.81867497457342	7.23453765565571	7.51117366229753	7.6025231177555	7.14112887023914	0
"Gene.358"	8.60295487099923	8.58809714181908	9.2428139599296	9.09196590877595	9.22086492720792	8.86170501884529	8.66742110447023	8.54030198651447	8.92243175876076	8.30594208906065	8.71186914053494	8.99108882155727	8.73453182438937	8.86765605237711	8.89752558473615	8.89509938913558	8.98571672019832	0
"Gene.359"	8.51266770153638	8.82930208847992	8.36364563867459	8.85040121697659	8.51660762019905	8.48629054951502	8.44614651511039	8.59250155716211	7.95640586134534	8.35288377490127	8.7201371458418	8.71778028822822	8.28762259810741	8.55135567041193	8.55998601530285	8.22898100070714	8.99408320274414	0
"Gene.360"	5.35937200215715	5.26114008563843	4.75045268225319	5.7116576152069	5.67878682775047	5.81289174311143	5.10147574456233	5.89575158476838	6.00429834273988	5.2076789120207	5.24508905812538	5.45846251466576	5.42734624029762	5.39912812062228	5.60296977200353	5.48967279870699	5.31226095615357	0
"Gene.361"	2.20972605709136	2.15327852425075	2.12757897915365	1.87116832535592	2.1805899827225	2.5806206862288	2.19019392041798	2.07057361007485	2.45563801119826	2.47867771051249	1.92035944787505	2.33524959087286	2.09329383889643	2.10195557443629	2.20853867112601	2.31884379983472	2.37509216114155	0
"Gene.362"	4.28770533624122	4.59142215486898	4.66476822402664	4.78021443734881	4.21694063174184	4.2831567064971	4.36430559111637	4.19974049233865	4.40035975956189	3.90877720545977	4.58608948110695	3.98508275512787	4.6037740754237	4.23177229036005	4.23286976863858	4.37856148280968	4.73797722528656	0
"Gene.363"	3.18937730166785	2.71315266243143	3.08190540721125	3.52075628867762	3.0245764100898	2.82114083408622	2.88599190171605	2.47241658511811	3.2612706268077	3.36112796622251	2.72679906647929	2.47352748619942	2.76630475964021	2.60868452585042	2.87839395372199	2.95394745857877	3.3106425885687	0
"Gene.364"	6.98354894294224	7.09473436179554	6.94806823079912	6.73271809493243	7.09705513936148	7.13595382806624	7.12982567153221	6.83735975548154	7.27196564550805	7.14548643389941	7.33673442399451	7.21088036975735	7.41081088488623	7.38556495650352	7.10996967973445	7.56862540479268	7.06177227502988	0
"Gene.365"	10.0964186360493	10.0782920553418	10.2790655185794	9.59482659885763	10.1176757297755	9.8779062898211	10.0552213738638	10.3814260876886	10.0272106242074	9.53004598362319	10.1300135006768	9.81379058014635	9.48318384248929	9.91983661308032	10.3764268938022	9.77759636935336	9.94998261402705	0
